HYPOSPADIAS,гипоспадия (аномалия развития) (1. отсутствие дистальной части мужского мочеиспускательного канала 2. дефект задней стенки мочеиспускательного канала у женщин);;;;;;;;;;;
HYPOSPERMATOGENESIS,гипосперматогенез;;;;;;;;;;;
"HYPOSPHRESIA,""гипосмия, ослабление обоняния""";;;;;;;;;;;
"HYPOSPLENISM,""гипоспления, гипоспленизм (пониженная функция селезенки)""";;;;;;;;;;;
"HYPOSTASIS,""1) гипостаз, гипостатическая конгестия, гипостатический застой крови	2) гипостаз""";;;;;;;;;;;
"HYPOSTATIC ABSCESS,""натечник, натечный абсцесс""";;;;;;;;;;;
HYPOSTATIC ECTASIA,застойное расширение кровеносных сосудов;;;;;;;;;;;
"HYPOSTATIC PNEUMONIA,""гипостатическая пневмония, застойная пневмония""";;;;;;;;;;;
"HYPOSTATIC,""1) гипостатический, застойный	2) осадочный""";;;;;;;;;;;
HYPOSTATURA,гипостатура (отставание ребенка в росте и весе при удовлетворительной упитанности);;;;;;;;;;;
HYPOSTHENIA,астения; слабость;;;;;;;;;;
"HYPOSTHENIANT,""ослабляющий, снижающий силу (о факторе)""";;;;;;;;;;;
"HYPOSTHENIC,""ослабленный, слабый";" апатичный, вялый, гипостеничный""";;;;;;;;;;
HYPOSTHENURIA,гипостенурия (выделение мочи постоянно низкой относительной плотности);;;;;;;;;;;
HYPOSTOMIA,врожденная вертикальная микростомия;;;;;;;;;;;
HYPOSTOSIS,нарушение процесса образования кости;;;;;;;;;;;
HYPOSUPRARENALEMIA,гипоадреналинемия (уменьшенное содержание адреналина в крови);;;;;;;;;;;
HYPOSYNDESIS,гипосиндез;;;;;;;;;;;
"HYPOSYNERGIA,""асинергия, диссинергия""";;;;;;;;;;;
HYPOSYSTOLE,гипосистолия (слабость миокарда);;;;;;;;;;;
HYPOTAXIA,нарушение координации движений;;;;;;;;;;;
HYPOTELORISM,гипотелоризм;;;;;;;;;;;
"HYPOTENSION,""гипотензия, гипотония""";;;;;;;;;;;
HYPOTENSIVE PATIENT,гипотоник;;;;;;;;;;;
"HYPOTENSIVE,""1) гипотензивный, понижающий артериальное давление	2) больной с постоянно сниженным артериальным давлением, гипотоник""";;;;;;;;;;;
HYPOTENSOR,гипотензивное средство;;;;;;;;;;;
"HYPOTHALAMIC OBESITY,""диэнцефальное ожирение, гипоталамическое ожирение, церебральное ожирение""";;;;;;;;;;;
HYPOTHALAMIC SULCUS,гипоталамическая борозда;;;;;;;;;;;
HYPOTHALAMIC,гипоталамический;;;;;;;;;;;
HYPOTHALAMIC-HYPOPHYSEAL-OVARIAN AXIS,система гипоталамус - гипофиз - яичники;;;;;;;;;;;
"HYPOTHALAMUS,""гипоталамус, гипоталамическая область, подбугорная область, подбугорье""";;;;;;;;;;;
HYPOTHENAR EMINENCE,- hypothenar;;;;;;;;;;;
HYPOTHENAR PROMINENCE,- hypothenar;;;;;;;;;;;
"HYPOTHENAR,""- hypothenar eminence, - hypothenar prominence	возвышение мизинца, гипотенар""";;;;;;;;;;;
"HYPOTHERMAL,""гипотермический, относящийся к пониженной температуре""";;;;;;;;;;;
HYPOTHERMIA BLANKET,одеяло для нагревания и охлаждения;;;;;;;;;;;
HYPOTHERMIA,гипотермия (1. пониженная температура тела 2. искусственное понижение температуры тела с лечебными целями);;;;;;;;;;;
"HYPOTHERMIC PROTECTION,""холодовая защита, гипотермическая защита""";;;;;;;;;;;
HYPOTHERMIC,гипотермический;;;;;;;;;;;
"HYPOTHESIS,""гипотеза, предположение""";;;;;;;;;;;
"HYPOTHETIC,- hypothetical	гипотетический";;;;;;;;;;;
HYPOTHETICAL,- hypothetic;;;;;;;;;;;
"HYPOTHYMIA,""гипотимия (пониженное настроение, сопровождающееся уменьшенной двигательной и психической активностью)""";;;;;;;;;;;
"HYPOTHYROID INFANTILISM,""1) кретинизм, врожденный гипотиреоз	2) тиреогенный инфантилизм""";;;;;;;;;;;
HYPOTHYROIDISM,гипотиреоз;;;;;;;;;;;
"HYPOTONIA,""гипотония, гипотонус""";;;;;;;;;;;
"HYPOTONIC DUODENOGRAPHY,""релаксационная дуоденография, гипотоническая дуоденография""";;;;;;;;;;;
HYPOTONIC,гипотонический;;;;;;;;;;;
HYPOTOXICITY,низкая токсичность;;;;;;;;;;;
"HYPOTRICHOSIS,""гипотрихоз, гипотрихия, олиготрихоз, олиготрихия""";;;;;;;;;;;
HYPOTRIPLOID,гипотриплоид;;;;;;;;;;;
"HYPOTROPHY,""гипотрофия (хроническое расстройство питания у детей раннего возраста, характеризующееся развитием истощения)""";;;;;;;;;;;
"HYPOTROPIA,""гипотропия, косоглазие книзу, инфравергенция""";;;;;;;;;;;
"HYPOTYMPANOTOMY,""гипотимпанотомия (полное удаление органов гипотимпанической области, без сохранения слуха)""";;;;;;;;;;;
HYPOTYMPANUM,гипотимпанум (нижняя часть барабанной полости);;;;;;;;;;;
HYPOUNIT,малый набор для подкожных инъекций;;;;;;;;;;;
HYPOURESIS,низкий диурез;;;;;;;;;;;
HYPOURICURIA,гипоурикурия (сниженная концентрация мочевой кислоты в крови);;;;;;;;;;;
"HYPOVARIA,- hypovarianism	гипофункция яичников";;;;;;;;;;;
HYPOVARIANISM,- hypovaria;;;;;;;;;;;
HYPOVENOSITY,недостаточное развитие венозной сети;;;;;;;;;;;
HYPOVENTILATION,гиповентиляция легких;;;;;;;;;;;
"HYPOVITAMINOSIS,""гиповитаминоз, витаминная недостаточность""";;;;;;;;;;;
"HYPOVOLEMIA,""олигемия, гиповолемия""";;;;;;;;;;;
"HYPOVOLEMIC,""гиповолемический, олигемический""";;;;;;;;;;;
"HYPOVOLIA,""обезвоживание, эксикоз""";;;;;;;;;;;
"HYPOXANTHINE,""гипоксантин (пурин, присутствующий в мышцах и других тканях)""";;;;;;;;;;;
HYPOXEMIA TEST,гипоксемический тест;;;;;;;;;;;
"HYPOXEMIA,""гипоксемия, аноксемия (пониженное содержание кислорода в крови)""";;;;;;;;;;;
"HYPOXIA,""гипоксия, кислородное голодание, кислородная недостаточность""";;;;;;;;;;;
HYPOXIC HYPOXIA,гипоксическая гипоксия;;;;;;;;;;;
HYPOXIC IRRADIATION,облучение в условиях гипоксии;;;;;;;;;;;
HYPOXIC PARADOX,гипоксический парадокс (повышенное потребление кислорода в условиях его низкого давления);;;;;;;;;;;
"HYPOXIC,""гипоксический, характеризующийся гипоксией""";;;;;;;;;;;
HYPOXYPHOREMIA,анемическая гипоксия;;;;;;;;;;;
"HYPSARHYTHMIA,- hypsarrhythmia	гипсаритмия (аномальная и типично хаотическая ЭЭГ)";;;;;;;;;;;
HYPSARRHYTHMIA,- hypsarhythmia;;;;;;;;;;;
"HYPSICEPHALY,""акроцефалия, акрокрания, оксицефалия, башенный череп""";;;;;;;;;;;
"HYPSILOID CARTILAGE,""Y-образный хрящ костей таза, седалищной, лонной и подвздошной костей""";;;;;;;;;;;
"HYPSISTAPHYLIA,""гипсистафилия, высокое узкое небо""";;;;;;;;;;;
HYPSONOSUS,горная болезнь;;;;;;;;;;;
"HYPURGIA,""уход за больным, гипургия""";;;;;;;;;;;
"HYSTERALGIA,""гистералгия, гистеродиния, метродиния (боль в области матки)""";;;;;;;;;;;
"HYSTERECTOMY,""гистерэктомия, экстирпация матки, удаление матки""";;;;;;;;;;;
HYSTEREURYNTER,метрейринтер (приспособление для усиления родовой деятельности);;;;;;;;;;;
HYSTEREURYSIS,метрейриз (акушерская операция для возбуждения и усиления родовой деятельности);;;;;;;;;;;
"HYSTERIA,""истерия, истерический невроз""";;;;;;;;;;;
HYSTERIAC,больной истерией;;;;;;;;;;;
"HYSTERIC AMAUROSIS,""истерическая амблиопия, истерический амавроз, психогенная слепота""";;;;;;;;;;;
"HYSTERIC PREGNANCY,""ложная беременность, мнимая беременность""";;;;;;;;;;;
HYSTERIC,истерический;;;;;;;;;;;
HYSTERICAL CHOREA,истерия;;;;;;;;;;;
HYSTERICAL,истерический;;;;;;;;;;;
HYSTERICISM,предрасположенность к истерии;;;;;;;;;;;
HYSTERICS,истерический припадок;;;;;;;;;;;
"HYSTERITIS,""метрит, воспаление матки""";;;;;;;;;;;
"HYSTEROBUBONOCELE,""паховая грыжа, при которой в грыжевом мешке находится матка""";;;;;;;;;;;
HYSTEROCARCINOMA,рак тела матки;;;;;;;;;;;
"HYSTEROCATALEPSY,""истерия, проявляющаяся каталепсией""";;;;;;;;;;;
"HYSTEROCELE,""гистероцеле, грыжа матки""";;;;;;;;;;;
HYSTEROCERVICORRHEXIS,разрыв шейки матки;;;;;;;;;;;
HYSTEROCERVICOTOMY,рассечение шейки матки;;;;;;;;;;;
HYSTEROCOLPOSCOPE,гистерокольпоскоп;;;;;;;;;;;
HYSTEROCYSTIC,маточно-пузырный;;;;;;;;;;;
"HYSTERODYNIA,""гистералгия, гистеродиния, метродиния (боль в области матки)""";;;;;;;;;;;
HYSTEROEPILEPSY,истерические судороги;;;;;;;;;;;
HYSTEROFRENIC,купирующий истерический припадок (о биологически активной точке поверхности тела);;;;;;;;;;;
"HYSTEROGENIC,""- hysterogenous	истерогенный, вызванный истерией""";;;;;;;;;;;
HYSTEROGENOUS,- hysterogenic;;;;;;;;;;;
"HYSTEROGRAM,1) рентгенограмма матки	2) гистерограмма (графическое изображение сокращений матки)";;;;;;;;;;;
HYSTEROGRAPH,гистерограф;;;;;;;;;;;
"HYSTEROGRAPHY,""1) метрография, гистерография	2) регистрация сокращений (матки)""";;;;;;;;;;;
"HYSTEROID,""истероидный, напоминающий или симулирующий истерию""";;;;;;;;;;;
HYSTEROLAPAROTOMY,чрезбрюшинная гистеротомия;;;;;;;;;;;
"HYSTEROLYSIS,""гистеролиз, освобождение матки от спаек""";;;;;;;;;;;
"HYSTEROMANIA,""1) нимфомания, андромания	2) истерический психоз""";;;;;;;;;;;
"HYSTEROMETER,""гистерометр, утерометр (зонд для измерения длины полости матки)""";;;;;;;;;;;
"HYSTEROMYOMA,""гистеромиома, миома матки""";;;;;;;;;;;
HYSTEROMYOMECTOMY,гистеромиомэктомия (удаление миомы матки);;;;;;;;;;;
HYSTEROMYOTOMY,гистеромиотомия (рассечение маточных труб);;;;;;;;;;;
HYSTERO-OOPHORECTOMY,гистероофорэктомия (удаление матки с придатками);;;;;;;;;;;
HYSTEROPATHIC,относящийся к заболеваниям матки;;;;;;;;;;;
"HYSTEROPATHY,""гистеропатия, заболевание матки""";;;;;;;;;;;
"HYSTEROPE,""человек, страдающий расстройством зрения на почве истерии""";;;;;;;;;;;
"HYSTEROPEXY,""гистеропексия, фиксация матки""";;;;;;;;;;;
"HYSTEROPHORE,""маточное кольцо, маточный пессарий""";;;;;;;;;;;
HYSTEROPLASTY,гистеропластика;;;;;;;;;;;
"HYSTEROPTOSIA,""- hysteroptosis	гистероптоз, метроптоз""";;;;;;;;;;;
HYSTEROPTOSIS,- hysteroptosia;;;;;;;;;;;
"HYSTERORRHAPHY,""1) гистеропексия, фиксация матки	2) гистерорафия (ушивание разрыва матки)""";;;;;;;;;;;
"HYSTERORRHEXIS,""гистерорексис, разрыв матки""";;;;;;;;;;;
HYSTEROSALPINGECTOMY,гистеросальпингэктомия (удаление матки и одной или обеих маточных труб);;;;;;;;;;;
"HYSTEROSALPINGOGRAPHY,""гистеросальпингография, гинекография""";;;;;;;;;;;
HYSTEROSALPINGOSTOMY,гистеросальпингостомия (восстановление проходимости маточных труб);;;;;;;;;;;
HYSTEROSCOPE,гистероскоп;;;;;;;;;;;
HYSTEROSCOPY,гистероскопия матки;;;;;;;;;;;
"HYSTEROSPASM,""гистероспазм, спастическое сокращение (матки)""";;;;;;;;;;;
HYSTEROSTOMATOME,инструмент для рассечения шейки матки;;;;;;;;;;;
"HYSTEROSTOMATOMY,- hysterostomatotomy	рассечение шейки матки";;;;;;;;;;;
HYSTEROSTOMATOTOMY,- hysterostomatomy;;;;;;;;;;;
HYSTEROSYSTOLE,запаздывающее сокращение сердца;;;;;;;;;;;
"HYSTEROTOMY,""гистеротомия, рассечение матки""";;;;;;;;;;;
"HYSTEROTRACHELECTOMY,""гистеротрахелэктомия, ампутация шейки матки""";;;;;;;;;;;
"HYSTEROTRACHELOPLASTY,""гистеротрахелопластика, пластика шейки матки""";;;;;;;;;;;
HYSTEROTRAUMATISM,травматическая истерия;;;;;;;;;;;
"I DISK,""изотропный диск, диск I поперечно-полосатого мышечного волокна""";;;;;;;;;;;
"I,1) [initial] начальный	2) [inner] внутренний	3) [iodine] йод";;;;;;;;;;;
"IATRALIPTICS,""втирание (способ введения в организм лекарственного средства, основанный на его механическом втирании в кожу)""";;;;;;;;;;;
IATRIC,лечебный; врачебный;;;;;;;;;;
IATROGENIC ILLNESS,ятрогенное заболевание;;;;;;;;;;;
IATROGENIC,ятрогенный (о заболевании);;;;;;;;;;;
IATROPHYSICS,физиотерапия;;;;;;;;;;;
"IATROTECHNIQUE,""техника медицинских манипуляций, врачебная техника""";;;;;;;;;;;
"IC,1) [intracerebral] внутримозговой	2) [intracutaneously] внутрикожно";;;;;;;;;;;
ICE ANESTHESIA,местная анестезия льдом;;;;;;;;;;;
"ICE CAP,- ice pack	пузырь со льдом";;;;;;;;;;;
ICE PACK,- ice cap;;;;;;;;;;;
ICE-CHIP CARDIOPLEGIA,холодовая кардиоплегия;;;;;;;;;;;
I-CELL DISEASE,болезнь клеточных включений;;;;;;;;;;;
"ICHNOGRAM,""отпечаток стопы, ихнограмма""";;;;;;;;;;;
"ICHNOGRAPHY,""ихнография (метод исследования походки, а также формы стопы по ее отпечаткам)""";;;;;;;;;;;
"ICHOR,""гнилостный гной, ихорозный гной, путридный гной""";;;;;;;;;;;
ICHORIZATION,гнилостный распад;;;;;;;;;;;
"ICHOROUS PUS,""гнилостный гной, ихорозный гной, путридный гной""";;;;;;;;;;;
"ICHOROUS,""гнилостный, ихорозный, путридный""";;;;;;;;;;;
"ICHORRHEA,""обильные гнилостные выделения, обильные ихорозные выделения""";;;;;;;;;;;
"ICHORRHEMIA,""1) пиемия (форма сепсиса)	2) септицемия, гнилокровие""";;;;;;;;;;;
"ICHTHYISM,""ботулизм, аллантиазис, ихтиизм (острая инфекционная болезнь из группы кишечных)""";;;;;;;;;;;
"ICHTHYOSARCOTOXISM,""ихтиотоксикоз, ихтиосаркотоксизм (пищевое отравление ядовитой рыбой)""";;;;;;;;;;;
"ICHTHYOSIS,""ихтиоз, диффузная кератома, сауриаз""";;;;;;;;;;;
ICHTHYOTIC,ихтиозный;;;;;;;;;;;
ICHTHYOTOXIN,ихтиотоксин;;;;;;;;;;;
"ICHTHYOTOXISM,""ихтиотоксикоз, ихтиосаркотоксизм (пищевое отравление ядовитой рыбой)""";;;;;;;;;;;
ICING HEART,глазурное сердце;;;;;;;;;;;
"ICING LIVER,""глазурная печень, засахаренная печень""";;;;;;;;;;;
"ICT,""1) [inflammation of connective tissue] воспаление соединительной ткани	2) [insulin coma therapy] инсулинотерапия, инсулиновая терапия""";;;;;;;;;;;
"ICTAL,""иктальный, относящийся к (эпилептическому) припадку""";;;;;;;;;;;
"ICTERIC FEVER,""гемоглобинурийная лихорадка, малярийная гемоглобинурия""";;;;;;;;;;;
"ICTERIC,""иктерический, желтушный""";;;;;;;;;;;
"ICTEROGENIC,""- icterogenous	иктерогенный, вызывающий желтуху""";;;;;;;;;;;
ICTEROGENOUS,- icterogenic;;;;;;;;;;;
"ICTEROHEMOLYTIC ANEMIA,""гемолитическая микросфероцитарная анемия, гемолитическая шаровидно-клеточная анемия, болезнь Минковского - Шоффара""";;;;;;;;;;;
"ICTEROHEMORRHAGIC FEVER,""- icterohemorrhagic spirochetosis	желтушный лептоспироз, иктерогеморрагический лептоспироз, лептоспирозная желтуха, болезнь Васильева - Вейля""";;;;;;;;;;;
ICTEROHEMORRHAGIC SPIROCHETOSIS,- icterohemorrhagic fever;;;;;;;;;;;
"ICTEROHEPATITIS,""иктерогепатит, гепатит с желтухой""";;;;;;;;;;;
ICTEROID,напоминающий желтуху;;;;;;;;;;;
ICTERUS GRAVIS,злокачественная желтуха;;;;;;;;;;;
ICTERUS NEONATORUM,желтуха новорожденных;;;;;;;;;;;
ICTERUS,желтуха;;;;;;;;;;;
ICTOMETER,иктометр (прибор для определения силы верхушечного толчка сердца);;;;;;;;;;;
"ICTUS,1) удар пульса	2) внезапный приступ или припадок";;;;;;;;;;;
"ID,""""""оно"""", подсознание (в психоанализе)""";;;;;;;;;;;
"ID,""1) [immunodeficiency] иммунодефицит, иммунологическая недостаточность, иммунодефицитное состояние	2) [intradermal] интрадермальный, интракутанный, внутрикожный""";;;;;;;;;;;
"IDEAL OCCLUSION,""физиологическая окклюзия";" физиологический прикус, нормальный прикус""";;;;;;;;;;
"IDEAS OF GRANDEUR,""идеи величия, экспансивные идеи Вернике""";;;;;;;;;;;
IDEAS OF REFERENCE,идеи отношения;;;;;;;;;;;
IDEATION,мышление;;;;;;;;;;;
"IDEATIONAL APRAXIA,""идеаторная апраксия, ассоциативная апраксия Бонгеффера""";;;;;;;;;;;
"IDEATIONAL AUTOMATISM,""идеаторный автоматизм, ассоциативный автоматизм""";;;;;;;;;;;
"IDEATIONAL,""мыслительный, относящийся к мышлению""";;;;;;;;;;;
"IDEATORY APRAXIA,""идеаторная апраксия, ассоциативная апраксия Бонгеффера""";;;;;;;;;;;
"IDEE FIXE,""(французский термин) идея фикс, навязчивая идея""";;;;;;;;;;;
"IDENTICAL POINTS,""корреспондирующие точки (сетчаток), идентичные точки (сетчаток)""";;;;;;;;;;;
"IDENTICAL,""идентичный, одинаковый""";;;;;;;;;;;
IDENTIFICATION ANKLET,маркировочный браслет (новорожденного);;;;;;;;;;;
"IDENTIFY,""идентифицировать, распознавать"; отождествлять;;;;;;;;;;
IDENTITY CRISIS,личностный кризис;;;;;;;;;;;
"IDENTITY,""идентичность, тождественность";" подлинность""";;;;;;;;;;
IDEOGLANDULAR,относящийся к условно-рефлекторному механизму секреции;;;;;;;;;;;
IDEOKINETIC APRAXIA,идеокинетическая апраксия;;;;;;;;;;;
"IDEOLOGY,""мировоззрение, идеология""";;;;;;;;;;;
"IDEOMOTION,""идеомоторный акт, идеомоторная реакция""";;;;;;;;;;;
IDEOMOTOR APRAXIA,идеокинетическая апраксия;;;;;;;;;;;
IDEOMOTOR,идеомоторный;;;;;;;;;;;
IDIOAGGLUTININ,изоагглютинин;;;;;;;;;;;
"IDIOCHROMOSOME,""половая хромосома, аллохромосома, гетерохромосома""";;;;;;;;;;;
"IDIOCRASY,""идиосинкразия, повышенная чувствительность""";;;;;;;;;;;
IDIOCRATIC,идиосинкразический;;;;;;;;;;;
IDIOCY,идиотия (наиболее тяжелая форма олигофрении);;;;;;;;;;;
IDIODYNAMIC CONTROL,идиодинамическая регуляция (трофики мышц продолговатым мозгом);;;;;;;;;;;
"IDIOGENESIS,""неизвестное происхождение, неустановленная природа (заболевания)""";;;;;;;;;;;
IDIOGLOSSIA,непонятная речь вследствие дефектов произношения;;;;;;;;;;;
"IDIOGRAM,""идиограмма, кариограмма (графическое изображение отдельных хромосом)""";;;;;;;;;;;
IDIOGRAPHIC APPROACH,всестороннее изучение индивидуума как основа понимания поведения человека;;;;;;;;;;;
IDIOHYPNOTISM,аутогипноз;;;;;;;;;;;
IDIOMETRITIS,миометрит;;;;;;;;;;;
IDIOMUSCULAR CONTRACTION,идиомоторное сокращение мышц;;;;;;;;;;;
IDIONODAL,относящийся к узловому ритму сердца;;;;;;;;;;;
IDIOPATHETIC,- idiopathtic;;;;;;;;;;;
IDIOPATHIC DISEASE,идиопатическое заболевание (заболевание неясного происхождения);;;;;;;;;;;
"IDIOPATHIC HYPERTENSIA,""гипертоническая болезнь, первичная артериальная гипертензия""";;;;;;;;;;;
IDIOPATHIC INFANTILISM,карликовость в сочетании с гипогонадизмом;;;;;;;;;;;
IDIOPATHIC JUVENIL OSTEOPOROSIS,идиопатический ювенильный остеопороз;;;;;;;;;;;
"IDIOPATHIC MULTIPLE PIGMENTED HEMORRHAGIC SARCOMA,""идиопатическая множественная геморрагическая саркома, ангиоматоз Капоши""";;;;;;;;;;;
"IDIOPATHIC PERICARDITIS,""идиопатический перикардит, острый неспецифический перикардит""";;;;;;;;;;;
"IDIOPATHTIC,""- idiopathetic	идиопатический, неясного происхождения (о заболевании)""";;;;;;;;;;;
IDIOPATHY,болезнь неясного происхождения;;;;;;;;;;;
IDIOPHRENIC,относящийся к органическому поражению головного мозга;;;;;;;;;;;
"IDIOSOME,""идиосома, хромосома""";;;;;;;;;;;
"IDIOSPASM,""локальный спазм, местный спазм""";;;;;;;;;;;
"IDIOSYNCRASY OF DRUG,""лекарственная идиосинкразия, повышенная чувствительность к действию лекарственных средств""";;;;;;;;;;;
"IDIOSYNCRASY,""1) отличительная черта характера"; темперамент;;;;;;;;;;
IDIOT,идиот;;;;;;;;;;;
"IDIOTYPE,""генотип, идиотип, генетическая конституция""";;;;;;;;;;;
IDIOTYPIC DETERMINANT,идиотипическая антигенная детерминанта;;;;;;;;;;;
IDIOVARIATION,мутация;;;;;;;;;;;
"IDIOVENTRICULAR,""идиовентрикулярный, относящийся к желудочку сердца, собственно желудочковый""";;;;;;;;;;;
IDLER PULLEY,направляющий ролик жесткого рукава (для бормашины);;;;;;;;;;;
"IDROSIS,""гипергидроз, потливость""";;;;;;;;;;;
"IGNIEXTIRPATION,""- ignioperation	термокаустика, термокоагуляция""";;;;;;;;;;;
IGNIOPERATION,- igniextirpation;;;;;;;;;;;
IGNIPUNCTURE,игнипунктура;;;;;;;;;;;
"IH,1) [incisional hernia] грыжа послеоперационного рубца	2) [infectious hepatitis] инфекционный гепатит";;;;;;;;;;;
ILEAC PASSION,непроходимость кишечника;;;;;;;;;;;
"ILEAC,1) подвздошный	2) относящийся к непроходимости кишечника";;;;;;;;;;;
ILEAL BLIND LOOP,слепая петля подвздошной кишки;;;;;;;;;;;
"ILEAL CONDUIT,""участок подвздошной кишки, используемый для создания искусственного мочевого пузыря""";;;;;;;;;;;
ILEAL LOOP DIVERSION,отведение мочи в подвздошную кишку;;;;;;;;;;;
"ILEAL,1) подвздошный	2) относящийся к непроходимости кишечника";;;;;;;;;;;
ILEECTOMY,резекция подвздошной кишки;;;;;;;;;;;
ILEITIS,илеит (воспаление подвздошной кишки);;;;;;;;;;;
ILEOCECAL INTUSSUSCEPTION,илеоцекальная инвагинация;;;;;;;;;;;
"ILEOCECAL VALVE,""илеоцекальный клапан, илеоцекальная заслонка, баугиниева заслонка, подвздошно-слепокишечная заслонка, заслонка ободочной кишки""";;;;;;;;;;;
"ILEOCECAL,""илеоцекальный, подвздошно-слепокишечный""";;;;;;;;;;;
ILEOCECOSTOMY,илеоцекостомия (наложение анастомоза между слепой и подвздошной кишками);;;;;;;;;;;
"ILEOCOLIC VALVE,""илеоцекальный клапан, илеоцекальная заслонка, баугиниева заслонка, подвздошно-слепокишечная заслонка, заслонка ободочной кишки""";;;;;;;;;;;
ILEOCOLIC,подвздошно-ободочный;;;;;;;;;;;
ILEOCOLITIS,энтероколит (воспаление слизистой оболочки подвздошной кишки);;;;;;;;;;;
ILEOCOLOSTOMY,илеоколостомия; илеоколоанастомоз;;;;;;;;;;
ILEOCYSTOPLASTY,илеоцистопластика (пластика мочевого пузыря);;;;;;;;;;;
ILEOENTROPY,выворачивание сегмента подвздошной кишки;;;;;;;;;;;
ILEOPEXY,илеопексия (фиксация подвздошной кишки);;;;;;;;;;;
"ILEOPROCTOSTOMY,""илеопроктостомия, илеоректостомия, илеопроктоанастомоз""";;;;;;;;;;;
ILEORRHAPHY,илеорафия (операция ушивания подвздошной кишки);;;;;;;;;;;
"ILEOSIGMOIDOSTOMY,""илеосигмостомия, илеосигмоанастомоз""";;;;;;;;;;;
ILEOSTOMY WITHOUT EXTERNAL APPLIANCE,илеостомия без калоприемника;;;;;;;;;;;
ILEOSTOMY,илеостомия (наложение наружного свища подвздошной кишки);;;;;;;;;;;
ILEOTOMY,илеотомия (вскрытие просвета подвздошной кишки);;;;;;;;;;;
ILEOTRANSVERSOSTOMY,илеотрансверзостомия; илеотрансверзоанастомоз;;;;;;;;;;
ILEUM,подвздошная кишка;;;;;;;;;;;
ILEUS DUE TO MECONIUM,мекониевая непроходимость кишечника;;;;;;;;;;;
"ILEUS,""непроходимость кишечника, илеус""";;;;;;;;;;;
ILIAC BONE,подвздошная кость;;;;;;;;;;;
ILIAC CREST,подвздошный гребень;;;;;;;;;;;
ILIAC FOSSA,подвздошная ямка;;;;;;;;;;;
ILIAC HORN,подвздошная ость;;;;;;;;;;;
ILIAC ROLL,валикообразное уплотнение (пальпируемое в подвздошной области);;;;;;;;;;;
ILIAC SPINE,подвздошная ость;;;;;;;;;;;
ILIAC TUBEROSITY,подвздошная бугристость;;;;;;;;;;;
ILIAC,подвздошный;;;;;;;;;;;
ILIACUS,подвздошная мышца;;;;;;;;;;;
ILIOLUMBAR,подвздошно-поясничный;;;;;;;;;;;
"ILIOPECTINEAL EMINENCE,""- iliopectineal spine, - iliopubic eminence	подвздошно-лобковое возвышение, подвзошно-гребешковое возвышение""";;;;;;;;;;;
ILIOPECTINEAL SPINE,- iliopectineal eminence;;;;;;;;;;;
ILIOPUBIC EMINENCE,- iliopectineal eminence;;;;;;;;;;;
ILIOSCIATIC,подвздошно-седалищный;;;;;;;;;;;
"ILIOSPINAL,""подвздошно-позвоночный, илиоспинальный""";;;;;;;;;;;
"ILIOTHORACOPAGUS,""- ilioxiphopagus	илиоторакопаг (близнецы, сросшиеся в области таза и грудной клетки)""";;;;;;;;;;;
ILIOXIPHOPAGUS,- iliothoracopagus;;;;;;;;;;;
ILIUM,подвздошная кость;;;;;;;;;;;
ILL EFFECT,побочное действие; патологическое действие;;;;;;;;;;
ILL HEALTH,ухудшение состояния здоровья;;;;;;;;;;;
"ILL,""1) больной, нездоровый	2) болезнь, заболевание""";;;;;;;;;;;
"ILLEGAL ABORTION,""криминальный аборт, внебольничный аборт""";;;;;;;;;;;
"ILLEGAL,""незаконный, криминальный""";;;;;;;;;;;
ILLEGITIMATE BIRTH RATE,коэффициент внебрачной рождаемости;;;;;;;;;;;
ILLEGITIMATE BIRTH,внебрачное деторождение;;;;;;;;;;;
"ILLNESS,""болезнь, заболевание"; страдание;;;;;;;;;;
"ILLOGICAL ATTITUDE,""странная поза, своеобразная поза""";;;;;;;;;;;
ILL-SUSTAIN ACCOMMODATION,ослабление аккомодации глаза;;;;;;;;;;;
ILLUMINATION INTENSITY,освещенность;;;;;;;;;;;
"ILLUSION,""иллюзия, ошибочное восприятие""";;;;;;;;;;;
IMAGE AMPLIFIER,электронно-оптический усилитель изображения;;;;;;;;;;;
IMAGE DRIFT,перемещение изображения (на сетчатке глаза);;;;;;;;;;;
IMAGE EFFECT,зеркальный эффект;;;;;;;;;;;
IMAGE INTENSIFIER,электронно-оптический усилитель изображения;;;;;;;;;;;
"IMAGE,""образ, представление"; изображение;;;;;;;;;;
IMAGERY,наложение образа (психотехника);;;;;;;;;;;
IMAGE-SHEARING MICROSCOPY,микроскопия с раздвоением изображения;;;;;;;;;;;
"IMAGING,""визуализация, получение изображения с помощью рентгенографии, томографии и иных исследований""";;;;;;;;;;;
"IMBALANCE,""1) нарушение равновесия, дисбаланс	2) несоответствие""";;;;;;;;;;;
"IMBECILE,""имбецильный";" слабоумный, психически неполноценный""";;;;;;;;;;
IMBECILITY,1) имбецильность;" слабоумие	2) неспособность";;;;;;;;;;
"IMBIBE,""впитывать, всасывать, поглощать""";;;;;;;;;;;
"IMBIBITION,""1) впитывание, всасывание, поглощение	2) имбибиция (пропитывание тканей растворенными в тканевой жидкости веществами)""";;;;;;;;;;;
"IMBRICATION,""черепицеобразное покрытие, укладка внахлестку (в хирургии)""";;;;;;;;;;;
